Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities
0.821209914866218,0.8593733620031422,-0.21257837702504734,-0.9989033316057027
0.02647657730474122,0.2525663152333671,0.32838921117933406,1.0010978723962554
1.4569965849153987,-1.5776420355077263,0.4906794876406467,-0.9989033316057027
-0.2516800908417759,-0.19764536462807838,-0.20656762604499818,1.0010978723962554
0.6225265804758486,0.06660931702972675,1.6267114228698465,1.0010978723962554
-0.847730094012882,0.981713492400274,0.06391616805719222,-0.9989033316057027
0.4834482464025908,-0.4521128358541136,-0.9458899965909855,1.0010978723962554
-0.21194342396370175,-0.8191332270455088,1.7709694463910155,-0.9989033316057027
0.7218682476710337,-0.7799843853184264,2.1977327659744708,1.0010978723962554
-0.07286508989044344,0.051928501382070516,-0.5792341868080164,-0.9989033316057027
-1.5033850975011005,0.32597039347164647,-0.3027396417257775,1.0010978723962554
0.22515991169511052,2.3127741111210693,-0.056298851543781926,-0.9989033316057027
-1.2252284293545836,0.11554536918857909,-0.10438485938417094,1.0010978723962554
0.18542324481703684,0.981713492400274,-0.22459987898514508,-0.9989033316057027
0.3841065792074057,0.9278838350255353,0.827281542523373,-0.9989033316057027
-0.8675984274519193,1.7255414852148352,-0.20055687506495026,1.0010978723962554
0.16555491137799908,0.5315018125388276,1.8250662052114524,-0.9989033316057027
0.06621324418281535,-0.843601253124935,1.9092167189321345,-0.9989033316057027
0.36423824576836883,0.2280982891539409,-0.35082564956616713,-0.9989033316057027
0.5629215801587382,0.7810756785489764,-0.06832035350387902,1.0010978723962554
1.0794982495736978,-0.872962884420247,-0.6032771907282122,1.0010978723962554
1.059629916134661,1.221500147978652,0.7431310288026921,1.0010978723962554
-1.3643067634278425,-0.011688366424438063,1.0436685778051253,-0.9989033316057027
-0.9272034277690302,0.8055437046284035,1.1338298425058553,1.0010978723962554
0.5231849132806645,0.2868215517445641,-0.21257837702504734,-0.9989033316057027
0.5231849132806645,0.10575815875680827,-0.22459987898514508,-0.9989033316057027
0.5231849132806645,0.21341747350628468,-1.823459639678092,-0.9989033316057027
0.582789913597775,1.9017112729867056,-0.8677502338503524,-0.9989033316057027
1.1391032498908082,-1.9887048736420903,-1.0240297593316185,-0.9989033316057027
0.6622632473539224,0.027460475302644345,-0.3027396417257775,-0.9989033316057027
-0.3112850911588864,-0.18785815419630844,-0.050288100563733375,1.0010978723962554
0.7616049145491075,-2.33125723875406,1.1999481032863912,-0.9989033316057027
-0.7682567602567346,0.5510762334023683,1.025636324864979,1.0010978723962554
-0.4702317586711811,-0.8338140426931651,0.35844296607957743,-0.9989033316057027
0.08608157762185173,0.022566870086758933,-0.7475352142493795,1.0010978723962554
2.3113349227939866,-0.3053046793775548,0.10599142491753205,1.0010978723962554
0.6821315807929601,0.07150292224561128,-0.46502991818709144,1.0010978723962554
-1.602726764696285,0.5510762334023683,-0.9158362416907417,1.0010978723962554
-0.4702317586711811,-0.5548785453877041,0.02184091119685111,1.0010978723962554
1.0794982495736978,0.23788549958571173,1.1638835974060995,-0.9989033316057027
-1.066281761842289,1.0061815184797,-0.5792341868080164,-0.9989033316057027
-0.7086517599396246,-0.11934768117391358,0.09396992295743495,1.0010978723962554
0.22515991169511052,1.906604878202591,-1.3546210632342957,1.0010978723962554
0.04634491074377759,-0.4423256254223432,0.2682817013788473,1.0010978723962554
-0.6490467596225131,-0.6870058862166067,-0.36284715152626423,1.0010978723962554
2.132519921842653,-0.11445407595802905,-1.2885028024537597,1.0010978723962554
-2.000093433477023,-1.2399832756116431,0.027851662176900296,-0.9989033316057027
0.18542324481703684,0.6978843898789271,-0.014223594683440815,1.0010978723962554
0.8609465817442916,-0.7212611227278033,-1.564997347536,1.0010978723962554
-0.7881250936957719,-1.3280681694975776,-0.5672126848479193,-0.9989033316057027
-0.11260175676851665,0.12043897440446451,0.01583016021680192,1.0010978723962554
0.5033165798416277,-2.159981056198075,-0.6633847005286986,-0.9989033316057027
0.8609465817442916,0.5217146021070577,-1.0180190083515692,-0.9989033316057027
-0.3311534245979228,-1.6167908772348096,0.0038086582567048266,-0.9989033316057027
-0.6490467596225131,0.4874593655958606,0.11200217589758124,-0.9989033316057027
1.7550215865009522,0.9034158089461091,-1.3486103122542474,-0.9989033316057027
0.4039749126464435,-1.455301905110595,-1.8475026435982864,-0.9989033316057027
-1.24509676279362,-1.592322851155383,-2.238201457301451,-0.9989033316057027
0.9205515820614022,1.4563931983411456,0.28030320333894376,-0.9989033316057027
2.112651588403618,-0.8191332270455088,-0.9759437514912291,1.0010978723962554
1.0397615826956232,-0.5304105193082775,0.4245612268601121,-0.9989033316057027
-0.4702317586711811,-1.1616855921574782,0.5087117405807943,1.0010978723962554
1.2583132505250294,-0.2759430480822432,-0.23061062996519427,-0.9989033316057027
-0.6887834265005872,0.8544797567872559,1.638732924829945,1.0010978723962554
0.44371157952451623,-1.4063658529517422,-0.44098691426689723,-0.9989033316057027
0.7814732479881443,-0.5059424932288513,-0.83769647895011,1.0010978723962554
-0.9073350943299934,-1.1176431452145115,0.2742924523588952,1.0010978723962554
-0.05299675645140706,-0.7750907801025414,0.671002017042107,-0.9989033316057027
-3.212061773258275,1.143202464524488,-2.3584164769024243,1.0010978723962554
-1.0066767615251782,1.35852109402344,0.9775503170245906,1.0010978723962554
-0.2516800908417759,0.23788549958571173,-1.4928683357754147,-0.9989033316057027
-1.2252284293545836,0.502140181243516,-1.8775563984985304,1.0010978723962554
1.635811585866731,0.4776721551640898,-0.3388041476060694,-0.9989033316057027
-0.4304950917931079,0.2183110787221701,0.34642146411947905,1.0010978723962554
0.1456865779389627,-1.2840257225546106,0.29232470529904087,1.0010978723962554
1.4371282514763617,-0.9561541730902968,0.25024944843869973,1.0010978723962554
-1.423911763744953,-0.09977326031037281,1.0797330836854184,1.0010978723962554
0.46357991296355305,1.1040536227974056,0.8393030444834715,-0.9989033316057027
-0.5894417593054021,-0.05083720815152047,-0.2847073887856312,1.0010978723962554
0.06621324418281535,0.5510762334023683,-0.3327933966260215,-0.9989033316057027
-0.37089009147599694,-0.56955936103536,-0.11640636134426803,1.0010978723962554
0.12581824449992587,-2.037640925800943,-0.356836400546215,-0.9989033316057027
0.6622632473539224,-0.8925373052837878,-1.9797391651593579,1.0010978723962554
-1.2252284293545836,0.12043897440446451,-0.6152986926883083,-0.9989033316057027
2.132519921842653,-0.11445407595802905,-0.36284715152626423,1.0010978723962554
-1.9404884331599124,-0.29062386372989857,-0.20055687506495026,-0.9989033316057027
0.582789913597775,0.3210767882557611,-0.47104066916714066,-0.9989033316057027
0.2847649120122215,-1.352536195577004,0.9354750601642494,-0.9989033316057027
-0.6093100927444399,0.7663948629013211,1.6627759287501385,1.0010978723962554
-0.192075090524664,-0.5891337818989011,1.4463888934683862,-0.9989033316057027
-0.4901000921102175,2.0044769825202966,0.20216344059831073,1.0010978723962554
-0.5695734258663657,-0.32487910024109556,-0.5431696809277244,1.0010978723962554
0.8410782483052548,-0.4863680723653097,-0.5672126848479193,1.0010978723962554
0.36423824576836883,-0.56955936103536,-0.356836400546215,-0.9989033316057027
-0.6887834265005872,-0.4765808619335402,-0.7956212220897689,1.0010978723962554
0.9006832486223663,0.5755442594817953,0.34642146411947905,-0.9989033316057027
0.821209914866218,0.947458255889077,-0.038266598603636286,1.0010978723962554
0.6225265804758486,0.4385233134370074,-0.3027396417257775,1.0010978723962554
-0.5497050924273285,0.35043841955107263,0.20216344059831073,1.0010978723962554
0.7417365811100697,1.152989674956258,-0.34481489858611797,1.0010978723962554
-0.013260089573331994,0.2574599204492516,-0.15848161820460915,-0.9989033316057027
0.12581824449992587,0.399374471709925,0.5808407523413769,1.0010978723962554
1.2781815839640671,-1.1470047765098221,-0.7295029613092333,-0.9989033316057027
-0.5894417593054021,2.498731109324711,-0.4469976652469452,1.0010978723962554
0.5430532467197003,0.502140181243516,-1.739309125957411,-0.9989033316057027
-0.192075090524664,0.6000122855612215,-0.9939760044313758,1.0010978723962554
1.0993665830127346,-2.2676403709475514,-0.42295466132675164,-0.9989033316057027
0.821209914866218,-0.2759430480822432,-1.7934058847778496,-0.9989033316057027
0.821209914866218,0.056822106597955925,0.44860423078030753,1.0010978723962554
1.298049917403104,-0.8240268322613943,-0.8196642260099634,1.0010978723962554
0.6821315807929601,-0.34934712632052173,0.30434620725913925,-0.9989033316057027
-0.3112850911588864,0.7370332316060095,0.7250987758625452,-0.9989033316057027
0.3245015788902952,1.2117129375468811,8.088268726422172,1.0010978723962554
-0.1324700902075544,0.1498006056997761,0.5868515033214261,1.0010978723962554
0.1059499110608895,-0.56955936103536,-0.21858912800509653,1.0010978723962554
-0.8079934271348087,0.0812901326773821,-1.0360512612917157,1.0010978723962554
2.0927832549645804,0.19873665785862932,-0.16449236918465834,1.0010978723962554
-1.2053600959155468,-0.44721923063822816,2.0053887346129127,1.0010978723962554
1.158971583329845,0.502140181243516,0.44259347980025837,-0.9989033316057027
0.6225265804758486,-0.40317678369526083,1.0376578268250773,1.0010978723962554
0.6225265804758486,-1.699982165904859,0.7731847837029355,1.0010978723962554
-0.013260089573331994,-0.8827500948520178,-1.336588810294149,-0.9989033316057027
-0.8874667608909561,1.520010066147654,0.5688192503812805,1.0010978723962554
0.08608157762185173,-1.6755141398254318,0.06391616805719222,1.0010978723962554
-0.6689150930615504,1.2753298053533906,-0.6573739495486495,-0.9989033316057027
0.9801565823785136,-1.7097693763366293,-0.9579114985510828,-0.9989033316057027
-0.1324700902075544,-0.7750907801025414,-0.15848161820460915,1.0010978723962554
-0.8079934271348087,-0.38360236283171917,-0.038266598603636286,1.0010978723962554
-0.3112850911588864,1.7255414852148352,1.0076040719248334,1.0010978723962554
0.42384324608547935,0.007886054439102693,-2.057878927899991,1.0010978723962554
-0.5497050924273285,-0.22700699592338996,-1.162277031872739,1.0010978723962554
-0.8079934271348087,-0.9316861470108702,0.14806668177787316,-0.9989033316057027
0.24502824513414642,0.49235297081174606,-0.15247086722456124,-0.9989033316057027
-0.4901000921102175,-0.2416878115710462,-0.44098691426689723,1.0010978723962554
0.24502824513414642,0.6880971794471572,-1.4568038298951231,1.0010978723962554
-1.423911763744953,0.7272460211742388,1.8671414620717934,-0.9989033316057027
-1.384175096866879,-0.8876437000679033,0.3524322150995282,-0.9989033316057027
-0.7086517599396246,-0.6282826236259831,0.3884967209798202,-0.9989033316057027
-0.21194342396370175,-0.7261547279436886,-0.9879652534513266,-0.9989033316057027
1.4768649183544365,0.8691605724349121,0.43658272882020915,-0.9989033316057027
0.8609465817442916,0.17426863177920315,-0.34481489858611797,1.0010978723962554
-0.15233842364659125,-2.159981056198075,0.21418494255840909,1.0010978723962554
-0.9868084280861408,-1.3378553799293487,-1.2344060436333228,1.0010978723962554
-0.013260089573331994,-0.7163675175119183,0.9775503170245906,1.0010978723962554
-0.2715484242808123,0.17916223699508768,-0.8316857279700618,-0.9989033316057027
0.3245015788902952,-0.09977326031037281,0.7912170366430812,1.0010978723962554
-0.8079934271348087,0.8397989411396005,-0.7835997201296715,-0.9989033316057027
1.536469918671546,-0.9610477783061818,-0.37486865348636134,1.0010978723962554
-0.09273342332947934,-0.319985495025211,-0.21858912800509653,-0.9989033316057027
0.4039749126464435,0.9376710454573061,0.6589805150820112,1.0010978723962554
0.7019999142319969,0.6000122855612215,1.4463888934683862,1.0010978723962554
-2.178908434428356,1.2802234105692751,0.08194842099733786,-0.9989033316057027
0.02647657730474122,1.1040536227974056,-0.2666751358454849,1.0010978723962554
0.1059499110608895,0.7566076524695503,0.051894666097093846,1.0010978723962554
0.02647657730474122,0.7517140472536658,-0.9579114985510828,-0.9989033316057027
2.1523882552816906,-0.18296454898042305,0.01583016021680192,-0.9989033316057027
-0.7483884268176978,-0.6282826236259831,-0.06832035350387902,-0.9989033316057027
0.8808149151833284,0.1498006056997761,0.44259347980025837,-0.9989033316057027
0.18542324481703684,-0.18785815419630844,8.088268726422172,1.0010978723962554
2.1722565887207277,0.19873665785862932,-0.17050312016470753,-0.9989033316057027
-0.7881250936957719,0.5266082073229421,-2.346394974942327,1.0010978723962554
-0.8278617605738461,-0.3053046793775548,-0.9759437514912291,-0.9989033316057027
-0.5894417593054021,-0.7359419383754595,0.941485811144298,1.0010978723962554
-0.5099684255492553,0.7370332316060095,1.1759050993661966,-0.9989033316057027
-0.7483884268176978,0.061715711813840446,-0.42295466132675164,1.0010978723962554
0.16555491137799908,-0.18785815419630844,-0.3207718946659244,-0.9989033316057027
0.344369912329332,1.128521648876832,0.6409482621418643,-0.9989033316057027
1.874231587135174,-1.2791321173387247,0.5147224915608423,1.0010978723962554
-0.5695734258663657,-0.9610477783061818,0.009819409236752735,1.0010978723962554
-0.8874667608909561,0.6244803116406478,-0.07433110448392821,-0.9989033316057027
0.5033165798416277,-2.194236292709272,-1.0661050161919596,1.0010978723962554
-1.3047017631107316,0.7712884681172065,-0.5672126848479193,-0.9989033316057027
1.8344949202570995,0.7321396263901241,0.21418494255840909,1.0010978723962554
1.178839916768882,-0.9218989365790998,-0.22459987898514508,-0.9989033316057027
-0.4503634252321443,0.0470348961661851,0.815260040563276,-0.9989033316057027
1.3576549177202144,0.4042680769258104,0.827281542523373,1.0010978723962554
-0.5894417593054021,1.0551175706385534,-0.5852449377880646,1.0010978723962554
0.04634491074377759,0.4678849447323199,-1.1382340279525431,-0.9989033316057027
-0.4503634252321443,0.5412890229705983,-1.4267500749948792,1.0010978723962554
-1.0464134284032514,0.15958781613154602,0.21418494255840909,1.0010978723962554
-0.1324700902075544,0.32597039347164647,0.4546149817603561,-0.9989033316057027
0.12581824449992587,-0.19764536462807838,-0.1404493652644635,1.0010978723962554
0.7218682476710337,0.1546942109156615,1.5605931620893119,-0.9989033316057027
-1.1060184287203623,0.28192794652867864,-0.04427734958368419,1.0010978723962554
-1.5232534309401373,-0.17317733854865222,-0.050288100563733375,-0.9989033316057027
-0.7285200933786614,0.1253325796203499,-0.39290090642650827,-0.9989033316057027
1.5563382521105837,0.1498006056997761,-0.30875039270582605,1.0010978723962554
0.12581824449992587,0.15958781613154602,-2.027825172999747,1.0010978723962554
1.178839916768882,-0.3738151523999488,-2.0819219318201854,1.0010978723962554
0.06621324418281535,-1.396578642519972,-0.0863526064440253,-0.9989033316057027
2.0530465880865054,1.5249036713635395,0.7250987758625452,-0.9989033316057027
-0.23181175740273907,1.2068193323309966,1.5485716601292148,1.0010978723962554
0.9801565823785136,-1.0687070930556586,-0.2786966378055833,-0.9989033316057027
0.6423949139148855,1.3976699357505225,-0.7896104711097207,1.0010978723962554
1.3576549177202144,1.906604878202591,-1.3125458063739555,1.0010978723962554
-0.9470717612080666,1.0061815184797,0.06391616805719222,-0.9989033316057027
-1.7418050987695435,-0.843601253124935,0.01583016021680192,-0.9989033316057027
-0.2516800908417759,-0.5989209923306711,-0.002202092723343081,1.0010978723962554
0.7218682476710337,0.2917151569604495,-1.126212525992446,-0.9989033316057027
-1.6822000984524323,0.5217146021070577,-0.1404493652644635,1.0010978723962554
-0.05299675645140706,0.7174588107424688,0.2863139543189929,1.0010978723962554
0.3841065792074057,0.7810756785489764,-0.2967288907457283,1.0010978723962554
-0.0331284230123693,0.2280982891539409,-0.6754062024887948,1.0010978723962554
-2.039830100355097,-0.3884959680476041,-0.9819545024712784,-0.9989033316057027
-1.2848334296716943,-0.3101982845934402,-0.5491804319077737,1.0010978723962554
0.36423824576836883,0.399374471709925,0.9174428072241032,1.0010978723962554
-0.9272034277690302,-0.07530523423094664,0.10599142491753205,-0.9989033316057027
-0.5099684255492553,-0.7701971748866561,-0.9458899965909855,-0.9989033316057027
-0.05299675645140706,0.5315018125388276,-0.8978039887505964,1.0010978723962554
-2.178908434428356,0.49724657602763056,-0.5191266770075303,-0.9989033316057027
0.5033165798416277,0.5804378646976808,-0.21257837702504734,-0.9989033316057027
-0.5298367589882925,-1.4504082998947097,-0.5852449377880646,-0.9989033316057027
-0.09273342332947934,-0.32487910024109556,0.5628084994012312,-0.9989033316057027
-1.026545094964215,0.7908628889807473,-0.6633847005286986,-0.9989033316057027
-0.5497050924273285,0.31128957782399025,-0.18252462212480397,-0.9989033316057027
-1.1854917624765096,0.947458255889077,-0.45300841622699434,-0.9989033316057027
1.9537049208913215,2.0729874555426906,-0.9158362416907417,1.0010978723962554
0.04634491074377759,-0.7995588061819681,0.11801292687762978,-0.9989033316057027
-0.6887834265005872,0.9083094141619945,-1.7212768730172656,-0.9989033316057027
0.22515991169511052,0.6538419429359602,-0.8917932377705482,1.0010978723962554
-0.21194342396370175,0.673416363799501,-0.8437072299301592,1.0010978723962554
0.6225265804758486,0.57065065426591,-1.005997506391472,-0.9989033316057027
-0.5298367589882925,0.8838413880825683,-0.2907181397656804,1.0010978723962554
-0.5695734258663657,1.4074571461822922,-0.36284715152626423,-0.9989033316057027
-0.2715484242808123,-0.8191332270455088,-0.038266598603636286,-0.9989033316057027
-2.27825010162354,-0.3982831784793754,0.18413118765816508,-0.9989033316057027
-1.5033850975011005,1.6814990382718682,0.3404107131394299,1.0010978723962554
1.3576549177202144,-1.9348752162673526,-0.7535459652294287,1.0010978723962554
